"","shopname","","","address","phone"
"1267","서산호수","36.776653","126.448646","충청남도 서산시 호수공원2로 33 1~2층 (읍내동)","041-664-9685"
"1268","천안신부R","36.819309","127.157715 ","충청남도 천안시 동남구 만남로 43 (신부동)","041-569-3717"
"1269","천안청당","36.785895","127.157564","충청남도 천안시 동남구 청수14로 102 (청당동)","041-556-3495"
"1270","천안안서","36.830087","127.179779","충청남도 천안시 동남구 안서3길 3 (안서동)","041-523-3423"
"1271","천안IC DT","36.820250","127.161500","충청남도 천안시 동남구 신부15길 3 (신부동)","041-552-3242"
"1272","천안신부동","36.81917993","127.1529981","충청남도 천안시 동남구 만남로 9 (신안동)","041-553-3720"
"1273","천안서북이마트","36.838876","127.122399","충청남도 천안시 서북구 삼성대로 20 (백석동)","041-566-3828"
"1274","천안불당DT","36.805399","127.106090","충청남도 천안시 서북구 불당34길 2 (불당동)","041-523-3657"
"1275","천안서부대로DT","36.8035728","127.12717999999995","충청남도 천안시 서북구 서부대로 405 (쌍용동)","041-576-3647"
"1276","천안두정역DT","36.83287887809728","127.14631562178056","충청남도 천안시 서북구 두정로 264 (두정동)","041-523-3694"
"1277","천안시청","36.8165367","127.1065647","충청남도 천안시 서북구 불당22대로 67 (불당동)","041-561-3572"
"1278","천안쌍용역","36.793123","127.122230","충청남도 천안시 서북구 충무로 133 (쌍용동)","041-575-3472"
"1279","천안신불당","36.812323","127.108287","충청남도 천안시 서북구 불당33길 24 (불당동)","041-569-3390"
"1280","천안성정DT","36.8253941","127.1403512","충청남도 천안시 서북구 동서대로 154 (성정동)","041-572-7858"
"1281","천안불당","36.8100104","127.1109606","충청남도 천안시 서북구 불당4로 91 (불당동)","041-567-9886"
"1282","천안두정","36.833981","127.134838","충청남도 천안시 서북구 부성4길 3 (부성1동)","041-556-7484"
"1283","천안이마트","36.795879","127.127159","충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층","041-577-8388"
"1284","계룡대로DT","36.288381","127.244398","충청남도 계룡시 엄사면 번영로 6","042-551-3420"
"1285","당진시곡DT","36.903029","126.683873","충청남도 당진시 서해로 6283 (시곡동)","041-358-3628"
"1286","당진문예의전당","36.891205","126.638986","충청남도 당진시 시청1로 78 1층 (읍내동)","041-357-8690"
"1287","아산배방","36.774872","127.053978","충청남도 아산시 배방읍 배방로 22","041-549-3696"
"1288","아산탕정","36.798663","127.058333","충청남도 아산시 탕정면 탕정면로 10","041-544-3486"
"1289","아산용화","36.774397","127.008545","충청남도 아산시 어의정로 117 (용화동)","041-544-3386"
"1290","아산터미널","36.783865","127.0162904","충청남도 아산시 번영로 232 (모종동)","041-543-8962"
"1291","충북증평","36.789084","127.578648","충청북도 증평군 증평읍 송산로1길 17-11","043-836-3674"
"1292","청주용암DT","36.607867","127.503945","충청북도 청주시 상당구 1순환로 1243 (용암동)","043-288-3616"
"1293","청주용담DT","36.634172","127.505110","충청북도 청주시 상당구 산성로 129 (용담동)","043-221-3441"
"1294","청주서문","36.635373","127.486041","충청북도 청주시 상당구 무심동로392번길 20 (서문동)","043-224-8513"
"1295","충주시청DT","36.9900658","127.9287563","충청북도 충주시 국원대로 208-1 (금릉동)","043-846-3441"
"1296","충주터미널","36.980662","127.915191","충청북도 충주시 봉계13길 2 (봉방동)","043-843-3444"
"1297","충주연수","36.982721","127.939889","충청북도 충주시 계명대로 227 (연수동)","043-846-8590"
"1298","충주성서","36.970581","127.933058","충청북도 충주시 예성로 151 C&C몰 106호107호 (성서동)","043-853-8572"
"1299","제천DT","37.143691","128.213266","충청북도 제천시 의림대로 181 (중앙로2가)","043-642-3451"
"1300","청주오송","36.629921","127.332820","충청북도 청주시 흥덕구 오송읍 오송생명로 220","043-232-3491"
"1301","청주봉명DT","36.646765","127.464772","충청북도 청주시 흥덕구 1순환로 514 (봉명동)","043-262-3165"
"1302","청주강서","36.625422","127.430108","충청북도 청주시 흥덕구 강서로 121 (강서동)","043-237-8743"
"1303","청주지웰시티","36.643359","127.427107","충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설","043-234-8385"
"1304","현대충청","36.644407","127.426305","충청북도 청주시 흥덕구 직지대로 308 (복대동)","043-909-4077"
"1305","청주터미널","36.626769","127.432035","충청북도 청주시 흥덕구 풍산로 15 (가경동)","043-232-8407"
"1306","청주사직DT","36.635848","127.481034 ","충청북도 청주시 서원구 사직대로 302 (사직동)","043-260-3616"
"1307","청주성화","36.6176114","127.44608549999998","충청북도 청주시 서원구 복대로 5 (개신동)","043-235-8964"
"1308","충북대","36.633965","127.459715","충청북도 청주시 서원구 내수동로 113 (사창동)","043-272-8546"
"1309","오창호수공원","36.712751","127.427283","충청북도 청주시 청원구 오창읍 중심상업1로 20 101102103104호","043-216-3347"
"1310","청주율량DT","36.666230","127.493207","충청북도 청주시 청원구 충청대로107번길 8 (율량동)","043-211-8978"
"1311","오창과학단지","36.716466","127.423272","충청북도 청주시 청원구 오창읍 과학산업2로 385 385","043-216-8612"
"1312","제주신화월드R","33.306608","126.316714","제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29","064-908-1729"
"1313","제주에듀시티","33.291788","126.284407","제주특별자치도 서귀포시 대정읍 에듀시티로 36","064-792-3371"
"1314","제주성산DT","33.449980","126.920605","제주특별자치도 서귀포시 성산읍 일출로 80","064-782-3273"
"1315","제주중문DT","33.2549983","126.41590589999998","제주특별자치도 서귀포시 천제연로 95(색달동)","064-738-8915"
"1316","제주서귀포","33.24779669999999","126.5621036","제주특별자치도 서귀포시 중정로 53 (서귀동)","064-763-8707"
"1317","제주송악산","33.206799","126.290035","제주특별자치도 서귀포시 형제해안로 322 (상모리)","064-792-8731"
"1318","서귀포DT","33.2492775","126.50652289999993","제주특별자치도 서귀포시 일주서로 11 (강정동)","064-738-5943"
"1319","성산일출봉","33.462865","126.935544","제주특별자치도 서귀포시 성산읍 일출로 284-5 12층","064-782-8535"
"1320","제주중문","33.251128","126.412752","제주특별자치도 서귀포시 중문관광로110번길 32 (색달동)","064-738-8510"
"1321","제주시청","33.500516","126.529711","제주특별자치도 제주시 중앙로 215 (이도이동)","064-756-3511"
"1322","제주함덕","33.542511","126.668567","제주특별자치도 제주시 조천읍 조함해안로 522","064-783-3537"
"1323","제주노형공원","33.481794","126.482523","제주특별자치도 제주시 연북로 12 (노형동)","064-746-3367"
"1324","제주애월DT","33.472780","126.348739","제주특별자치도 제주시 애월읍 애월해안로 376","064-799-3273"
"1325","제주칠성","33.513349","126.5252435","제주특별자치도 제주시 관덕로 55 (일도일동)","064-757-9892"
"1326","제주노형","33.4878111","126.4818612","제주특별자치도 제주시 도령로 27 (노형동)","064-745-8914"
"1327","제주용담DT","33.512345","126.484564","제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스","064-745-9817"
"1328","신제주이마트","33.484959","126.480478","제주특별자치도 제주시 1100로 3348 신제주이마트 1층 (노형동)","064-748-8657"
"1329","세종다정DT","36.494878","127.255384","세종특별자치시 다정북로 219 (다정동)","044-864-3627"
"1330","세종새롬","36.486896","127.250718","세종특별자치시 새롬중앙로 64 (새롬동)","044-866-3494"
"1331","세종어진R","36.508188","127.261188","세종특별자치시 한누리대로 499 (어진동)","044-868-3297"
"1332","세종종촌","36.5041123","127.2493812","세종특별자치시 도움3로 105-10 (종촌동) 성운프라자","044-868-5480"
"1333","세종첫마을","36.4803826","127.2617948","세종특별자치시 한누리대로 169 행복타워 1층","044-863-7840"
"1334","세종이마트","36.4712189","127.2509973","세종특별자치시 금송로 687(가람동 406) 이마트 세종점","044-864-4876"
"1335","세종청사","36.504565","127.270769","세종특별자치시 도움8로 81 (어진동)","044-867-8705"
